158 -33.006012 -0.576064 0.671159 -3.463490
159 -32.645291 -0.569768 0.586443 -4.635477
160 -32.284569 -0.563472 0.497611 -6.062208
161 -31.923848 -0.557176 0.411514 -7.712309
162 -31.563126 -0.550880 0.335940 -9.474761
163 -31.202405 -0.544585 0.280504 -11.041225
164 -30.841683 -0.538289 0.255088 -11.866216
165 -30.480962 -0.531993 0.262425 -11.619905
166 -30.120240 -0.525697 0.293695 -10.642083
167 -29.759519 -0.519402 0.336601 -9.457696
168 -29.398798 -0.513106 0.382499 -8.347404
169 -29.038076 -0.506810 0.426667 -7.398229
170 -28.677355 -0.500514 0.466755 -6.618214
171 -28.316633 -0.494218 0.501687 -5.991335
172 -27.955912 -0.487923 0.531068 -5.496991
173 -27.595190 -0.481627 0.554881 -5.116002
174 -27.234469 -0.475331 0.573321 -4.832041
175 -26.873747 -0.469035 0.586703 -4.631629
176 -26.513026 -0.462740 0.595406 -4.503739
177 -26.152305 -0.456444 0.599836 -4.439352
178 -25.791583 -0.450148 0.600408 -4.431077
179 -25.430862 -0.443852 0.597529 -4.472825
180 -25.070140 -0.437556 0.591591 -4.559564
181 -24.709419 -0.431261 0.582967 -4.687121
182 -24.348697 -0.424965 0.572003 -4.852031
183 -23.987976 -0.418669 0.559022 -5.051414
184 -23.627255 -0.412373 0.544322 -5.282885
185 -23.266533 -0.406078 0.528173 -5.544472
186 -22.905812 -0.399782 0.510825 -5.834562
187 -22.545090 -0.393486 0.492502 -6.151848
188 -22.184369 -0.387190 0.473408 -6.495290
189 -21.823647 -0.380895 0.453728 -6.864080
190 -21.462926 -0.374599 0.433630 -7.257613
191 -21.102204 -0.368303 0.413264 -7.675453
192 -20.741483 -0.362007 0.392767 -8.117311
193 -20.380762 -0.355711 0.372263 -8.583006
194 -20.020040 -0.349416 0.351867 -9.072427
195 -19.659319 -0.343120 0.331685 -9.585485
196 -19.298597 -0.336824 0.311816 -10.122038
197 -18.937876 -0.330528 0.292355 -10.681798
198 -18.577154 -0.324233 0.273395 -11.264189
199 -18.216433 -0.317937 0.255030 -11.868160
200 -17.855711 -0.311641 0.237359 -12.491903
201 -17.494990 -0.305345 0.220484 -13.132475
202 -17.134269 -0.299049 0.204520 -13.785281
203 -16.773547 -0.292754 0.189596 -14.443405
204 -16.412826 -0.286458 0.175857 -15.096820
205 -16.052104 -0.280162 0.163464 -15.731566
206 -15.691383 -0.273866 0.152595 -16.329197
207 -15.330661 -0.267571 0.143434 -16.866951
208 -14.969940 -0.261275 0.136155 -17.319306
209 -14.609218 -0.254979 0.130897 -17.661386
210 -14.248497 -0.248683 0.127734 -17.873857
211 -13.887776 -0.242387 0.126652 -17.947774
212 -13.527054 -0.236092 0.127540 -17.887077
213 -13.166333 -0.229796 0.130206 -17.707373
214 -12.805611 -0.223500 0.134405 -17.431691
215 -12.444890 -0.217204 0.139872 -17.085356
216 -12.084168 -0.210909 0.146354 -16.691937
217 -11.723447 -0.204613 0.153620 -16.271053
218 -11.362725 -0.198317 0.161477 -15.837764
219 -11.002004 -0.192021 0.169767 -15.402936
220 -10.641283 -0.185725 0.178361 -14.974001
221 -10.280561 -0.179430 0.187159 -14.555774
222 -9.919840 -0.173134 0.196084 -14.151170
223 -9.559118 -0.166838 0.205074 -13.761773
224 -9.198397 -0.160542 0.214086 -13.388254
225 -8.837675 -0.154247 0.223083 -13.030681
226 -8.476954 -0.147951 0.232040 -12.688734
227 -8.116232 -0.141655 0.240939 -12.361849
228 -7.755511 -0.135359 0.249766 -12.049328
229 -7.394790 -0.129063 0.258511 -11.750403
230 -7.034068 -0.122768 0.267169 -11.464283
231 -6.673347 -0.116472 0.275734 -11.190189
232 -6.312625 -0.110176 0.284205 -10.927368
233 -5.951904 -0.103880 0.292580 -10.675112
234 -5.591182 -0.097585 0.300858 -10.432762
235 -5.230461 -0.091289 0.309040 -10.199714
236 -4.869739 -0.084993 0.317124 -9.975419
237 -4.509018 -0.078697 0.325110 -9.759387
238 -4.148297 -0.072401 0.332997 -9.551184
239 -3.787575 -0.066106 0.340783 -9.350432
240 -3.426854 -0.059810 0.348465 -9.156807
241 -3.066132 -0.053514 0.356039 -8.970040
242 -2.705411 -0.047218 0.363500 -8.789913
243 -2.344689 -0.040923 0.370841 -8.616256
244 -1.983968 -0.034627 0.378053 -8.448950
245 -1.623246 -0.028331 0.385127 -8.287923
246 -1.262525 -0.022035 0.392051 -8.133147
247 -0.901804 -0.015739 0.398812 -7.984642
248 -0.541082 -0.009444 0.405393 -7.842468
249 -0.180361 -0.003148 0.411778 -7.706732
250 0.180361 0.003148 0.417947 -7.577582
251 0.541082 0.009444 0.423877 -7.455208
252 0.901804 0.015739 0.429544 -7.339845
253 1.262525 0.022035 0.434922 -7.231767
254 1.623246 0.028331 0.439982 -7.131297
255 1.983968 0.034627 0.444693 -7.038800
256 2.344689 0.040923 0.449020 -6.954687
257 2.705411 0.047218 0.452928 -6.879419
258 3.066132 0.053514 0.456378 -6.813510
259 3.426854 0.059810 0.459329 -6.757526
260 3.787575 0.066106 0.461738 -6.712095
261 4.148297 0.072401 0.463559 -6.677908
262 4.509018 0.078697 0.464744 -6.655725
263 4.869739 0.084993 0.465244 -6.646388
264 5.230461 0.091289 0.465006 -6.650822
265 5.591182 0.097585 0.463978 -6.670053
266 5.951904 0.103880 0.462104 -6.705214
267 6.312625 0.110176 0.459327 -6.757569
268 6.673347 0.116472 0.455590 -6.828523
269 7.034068 0.122768 0.450835 -6.919651
270 7.394790 0.129063 0.445004 -7.032726
271 7.755511 0.135359 0.438039 -7.169751
272 8.116232 0.141655 0.429883 -7.333003
273 8.476954 0.147951 0.420480 -7.525088
274 8.837675 0.154247 0.409779 -7.749009
275 9.198397 0.160542 0.397729 -8.008252
276 9.559118 0.166838 0.384286 -8.306899
277 9.919840 0.173134 0.369412 -8.649776
278 10.280561 0.179430 0.353076 -9.042643
279 10.641283 0.185725 0.335256 -9.492458
280 11.002004 0.192021 0.315947 -10.007724
281 11.362725 0.198317 0.295156 -10.598975
282 11.723447 0.204613 0.272916 -11.279429
283 12.084168 0.210909 0.249290 -12.065898
284 12.444890 0.217204 0.224389 -12.979983
285 12.805611 0.223500 0.198393 -14.049462
286 13.166333 0.229796 0.171609 -15.309181
287 13.527054 0.236092 0.144574 -16.798194
288 13.887776 0.242387 0.118305 -18.539961
289 14.248497 0.248683 0.094883 -20.456259
290 14.609218 0.254979 0.078552 -22.096902
291 14.969940 0.261275 0.075588 -22.430931
292 15.330661 0.267571 0.088315 -21.079296
293 15.691383 0.273866 0.111953 -19.019303
294 16.052104 0.280162 0.141220 -17.002097
295 16.412826 0.286458 0.173102 -15.233976
296 16.773547 0.292754 0.205979 -13.723532
297 17.134269 0.299049 0.238844 -12.437697
298 17.494990 0.305345 0.270947 -11.342328
299 17.855711 0.311641 0.301642 -10.410156
300 18.216433 0.317937 0.330332 -9.620989
301 18.577154 0.324233 0.356432 -8.960466
302 18.937876 0.330528 0.379367 -8.418810
303 19.298597 0.336824 0.398571 -7.989892
304 19.659319 0.343120 0.413497 -7.670561
305 20.020040 0.349416 0.423633 -7.460197
306 20.380762 0.355711 0.428529 -7.360401
307 20.741483 0.362007 0.427821 -7.374751
308 21.102204 0.368303 0.421284 -7.508505
309 21.462926 0.374599 0.408881 -7.768054
310 21.823647 0.380895 0.390854 -8.159710
311 22.184369 0.387190 0.367834 -8.686956
312 22.545090 0.393486 0.341021 -9.344369
313 22.905812 0.399782 0.312430 -10.104944
314 23.266533 0.406078 0.285200 -10.897007
315 23.627255 0.412373 0.263770 -11.575495
316 23.987976 0.418669 0.253302 -11.927221
317 24.348697 0.424965 0.257638 -11.779817
318 24.709419 0.431261 0.276792 -11.156926
319 25.070140 0.437556 0.306793 -10.263082
320 25.430862 0.443852 0.341858 -9.323090
321 25.791583 0.450148 0.376274 -8.489918
322 26.152305 0.456444 0.405073 -7.849342
323 26.513026 0.462740 0.424104 -7.450561
324 26.873747 0.469035 0.430034 -7.329936
325 27.234469 0.475331 0.420433 -7.526060
326 27.595190 0.481627 0.393939 -8.091416
327 27.955912 0.487923 0.350483 -9.106670
328 28.316633 0.494218 0.291503 -10.707128
329 28.677355 0.500514 0.220116 -13.146982
330 29.038076 0.506810 0.141189 -17.004002
331 29.398798 0.513106 0.061679 -24.197286
332 29.759519 0.519402 0.022412 -32.990459
333 30.120240 0.525697 0.078606 -22.090935
334 30.480962 0.531993 0.119003 -18.488854
335 30.841683 0.538289 0.134063 -17.453827
336 31.202405 0.544585 0.121174 -18.331808
337 31.563126 0.550880 0.083145 -21.603271
338 31.923848 0.557176 0.047584 -26.450798
339 32.284569 0.563472 0.100462 -19.959943
340 32.645291 0.569768 0.190287 -14.411825
341 33.006012 0.576064 0.275864 -11.186103
342 33.366733 0.582359 0.331132 -9.599985
343 33.727455 0.588655 0.328498 -9.669354
344 34.088176 0.594951 0.253359 -11.925262
345 34.448898 0.601247 0.168797 -15.452689
346 34.809619 0.607542 0.263276 -11.591765
347 35.170341 0.613838 0.381566 -8.368599
348 35.531062 0.620134 0.334284 -9.517695
349 35.891784 0.626430 0.087530 -21.156846
350 36.252505 0.632726 0.201687 -13.906444
351 36.613226 0.639021 0.246688 -12.157034
352 36.973948 0.645317 0.220799 -13.120063
353 37.334669 0.651613 0.512958 -5.798369
354 37.695391 0.657909 0.317250 -9.971973
355 38.056112 0.664204 0.305387 -10.302982
356 38.416834 0.670500 0.025271 -31.947441
357 38.777555 0.676796 0.397711 -8.008654
358 39.138277 0.683092 0.324956 -9.763498
359 39.498998 0.689388 0.081717 -21.753711
360 39.859719 0.695683 0.051958 -25.687005
361 40.220441 0.701979 0.170152 -15.383238
362 40.581162 0.708275 0.189171 -14.462910
363 40.941884 0.714571 0.285364 -10.892012
364 41.302605 0.720866 0.252057 -11.970042
365 41.663327 0.727162 0.356515 -8.958446
366 42.024048 0.733458 0.319701 -9.905116
367 42.384770 0.739754 0.404431 -7.863110
368 42.745491 0.746050 0.131757 -17.604497
369 43.106212 0.752345 0.539357 -5.362477
370 43.466934 0.758641 0.311820 -10.121922
371 43.827655 0.764937 0.194664 -14.214295
372 44.188377 0.771233 0.193483 -14.267152
373 44.549098 0.777528 0.323511 -9.802208
374 44.909820 0.783824 0.377136 -8.470048
375 45.270541 0.790120 0.508796 -5.869119
376 45.631263 0.796416 0.057116 -24.864822
377 45.991984 0.802712 0.200984 -13.936791
378 46.352705 0.809007 0.253530 -11.919398
379 46.713427 0.815303 0.179660 -14.910975
380 47.074148 0.821599 0.051731 -25.724943
381 47.434870 0.827895 0.494274 -6.120645
382 47.795591 0.834190 0.373913 -8.544579
383 48.156313 0.840486 0.280406 -11.044258
384 48.517034 0.846782 0.358544 -8.909161
385 48.877756 0.853078 0.338861 -9.399568
386 49.238477 0.859374 0.216454 -13.292685
387 49.599198 0.865669 0.131224 -17.639723
388 49.959920 0.871965 0.268629 -11.416957
389 50.320641 0.878261 0.186632 -14.580259
390 50.681363 0.884557 0.497470 -6.064663
391 51.042084 0.890852 0.250550 -12.022096
392 51.402806 0.897148 0.112863 -18.948990
393 51.763527 0.903444 0.529234 -5.527042
394 52.124248 0.909740 0.321881 -9.846101
395 52.484970 0.916036 0.445231 -7.028288
396 52.845691 0.922331 0.067877 -23.365516
397 53.206413 0.928627 0.305508 -10.299536
398 53.567134 0.934923 0.235965 -12.543064
399 53.927856 0.941219 0.249968 -12.042297
400 54.288577 0.947514 0.406166 -7.825922
401 54.649299 0.953810 0.334397 -9.514741
402 55.010020 0.960106 0.136172 -17.318247
403 55.370741 0.966402 0.052392 -25.614683
404 55.731463 0.972698 0.072651 -22.775195
405 56.092184 0.978993 0.035711 -28.944079
406 56.452906 0.985289 0.162423 -15.787067
407 56.813627 0.991585 0.274418 -11.231744
408 57.174349 0.997881 0.317431 -9.967022
409 57.535070 1.004176 0.282196 -10.988997
410 57.895792 1.010472 0.187718 -14.529871
411 58.256513 1.016768 0.067921 -23.359907
